Date_Time,CH_1_mV,CH_2_mV
2019-03-07 00:31:38.173057,0.0,0.0
2019-03-07 00:31:38.177456,0.0,0.0
2019-03-07 00:31:38.181426,0.0,0.0
2019-03-07 00:31:38.185311,0.0,0.0
2019-03-07 00:31:38.187111,0.0,0.0
2019-03-07 00:31:38.188528,0.0,0.0
2019-03-07 00:31:38.189847,0.0,0.0
2019-03-07 00:31:38.257992,0.0,0.0
2019-03-07 00:31:38.263870,0.0,0.0
2019-03-07 00:31:38.269774,0.0,0.0
2019-03-07 00:31:38.274431,0.0,0.0
2019-03-07 00:31:38.275915,0.0,0.0
2019-03-07 00:31:38.277245,0.0,0.0
2019-03-07 00:31:38.278569,0.0,0.0
2019-03-07 00:31:38.279890,0.0,0.0
2019-03-07 00:31:38.281201,0.0,0.0
2019-03-07 00:31:38.282520,0.0,0.0
2019-03-07 00:31:38.284099,0.0,0.0
2019-03-07 00:31:38.285429,0.0,0.0
2019-03-07 00:31:38.286857,0.0,0.0
2019-03-07 00:31:38.288202,0.0,0.0
2019-03-07 00:31:38.289522,0.0,0.0
2019-03-07 00:31:38.291068,0.0,0.0
2019-03-07 00:31:38.292390,0.0,0.0
2019-03-07 00:31:38.293699,0.0,0.0
2019-03-07 00:31:38.295021,0.0,0.0
2019-03-07 00:31:38.296344,0.0,0.0
2019-03-07 00:31:38.297654,0.0,0.0
2019-03-07 00:31:38.299011,0.0,0.0
2019-03-07 00:31:38.300341,0.0,0.0
2019-03-07 00:31:38.301798,0.0,0.0
2019-03-07 00:31:38.303143,0.0,0.0
2019-03-07 00:31:38.304570,0.0,0.0
2019-03-07 00:31:38.305922,0.0,0.0
2019-03-07 00:31:38.307243,0.0,0.0
2019-03-07 00:31:38.308584,0.0,0.0
2019-03-07 00:31:38.309923,0.0,0.0
2019-03-07 00:31:38.311255,0.0,0.0
2019-03-07 00:31:38.312581,0.0,0.0
2019-03-07 00:31:38.313929,0.0,0.0
2019-03-07 00:31:38.315278,0.0,0.0
2019-03-07 00:31:38.316815,0.0,0.0
2019-03-07 00:31:38.318275,0.0,0.0
2019-03-07 00:31:38.334820,0.0,0.0
2019-03-07 00:31:38.336623,0.0,0.0
2019-03-07 00:31:38.338034,0.0,0.0
2019-03-07 00:31:38.339812,0.0,0.0
2019-03-07 00:31:38.341577,0.0,0.0
2019-03-07 00:31:38.343542,0.0,0.0
2019-03-07 00:31:38.345526,0.0,0.0
2019-03-07 00:31:38.347326,0.0,0.0
2019-03-07 00:31:38.349206,0.0,0.0
2019-03-07 00:31:38.350824,0.0,0.0
2019-03-07 00:31:38.352170,0.0,0.0
2019-03-07 00:31:38.353504,0.0,0.0
2019-03-07 00:31:38.355051,0.0,0.0
2019-03-07 00:31:38.356388,0.0,0.0
2019-03-07 00:31:38.357715,0.0,0.0
2019-03-07 00:31:38.359056,0.0,0.0
2019-03-07 00:31:38.360391,0.0,0.0
2019-03-07 00:31:38.362090,0.0,0.0
2019-03-07 00:31:38.363520,0.0,0.0
2019-03-07 00:31:38.365147,0.0,0.0
2019-03-07 00:31:38.366564,0.0,0.0
2019-03-07 00:31:38.367911,0.0,0.0
2019-03-07 00:31:38.369250,0.0,0.0
2019-03-07 00:31:38.370630,0.0,0.0
2019-03-07 00:31:38.371991,0.0,0.0
2019-03-07 00:31:38.373581,0.0,0.0
2019-03-07 00:31:38.375232,0.0,0.0
2019-03-07 00:31:38.376639,0.0,0.0
2019-03-07 00:31:38.378271,0.0,0.0
2019-03-07 00:31:38.379714,0.0,0.0
2019-03-07 00:31:38.381412,0.0,0.0
2019-03-07 00:31:38.382792,0.0,0.0
2019-03-07 00:31:38.384141,0.0,0.0
2019-03-07 00:31:38.385493,0.0,0.0
2019-03-07 00:31:38.387095,0.0,0.0
2019-03-07 00:31:38.388441,0.0,0.0
2019-03-07 00:31:38.415423,0.0,0.0
2019-03-07 00:31:38.418373,0.0,0.0
2019-03-07 00:31:38.421017,0.0,0.0
2019-03-07 00:31:38.423306,0.0,0.0
2019-03-07 00:31:38.425591,0.0,0.0
2019-03-07 00:31:38.429087,0.0,0.0
2019-03-07 00:31:38.430585,0.0,0.0
2019-03-07 00:31:38.431956,0.0,0.0
2019-03-07 00:31:38.433315,0.0,0.0
2019-03-07 00:31:38.434693,0.0,0.0
2019-03-07 00:31:38.436054,0.0,0.0
2019-03-07 00:31:38.437413,0.0,0.0
2019-03-07 00:31:38.438771,0.0,0.0
2019-03-07 00:31:38.440125,0.0,0.0
2019-03-07 00:31:38.441489,0.0,0.0
2019-03-07 00:31:38.442912,0.0,0.0
2019-03-07 00:31:38.462814,0.0,0.0
2019-03-07 00:31:38.464300,0.0,0.0
2019-03-07 00:31:38.465892,0.0,0.0
2019-03-07 00:31:38.467270,0.0,0.0
2019-03-07 00:31:38.468630,0.0,0.0
2019-03-07 00:31:38.469995,0.0,0.0
2019-03-07 00:31:38.471367,0.0,0.0
2019-03-07 00:31:38.472732,0.0,0.0
2019-03-07 00:31:38.491721,0.0,0.0
2019-03-07 00:31:38.493732,0.0,0.0
2019-03-07 00:31:38.496650,0.0,0.0
2019-03-07 00:31:38.499133,0.0,0.0
2019-03-07 00:31:38.501581,0.0,0.0
2019-03-07 00:31:38.504716,0.0,0.0
2019-03-07 00:31:38.506741,0.0,0.0
2019-03-07 00:31:38.654265,0.0,0.0
2019-03-07 00:31:38.657232,0.0,0.0
2019-03-07 00:31:38.660405,0.0,0.0
2019-03-07 00:31:38.663804,0.0,0.0
2019-03-07 00:31:38.667229,0.0,0.0
2019-03-07 00:31:38.670329,0.0,0.0
2019-03-07 00:31:38.671887,0.0,0.0
2019-03-07 00:31:38.736707,0.0,0.0
2019-03-07 00:31:38.742474,0.0,0.0
2019-03-07 00:31:38.744953,0.0,0.0
2019-03-07 00:31:38.747410,0.0,0.0
2019-03-07 00:31:38.749867,0.0,0.0
2019-03-07 00:31:38.752306,0.0,0.0
2019-03-07 00:31:38.754399,0.0,0.0
2019-03-07 00:31:38.755799,0.0,0.0
2019-03-07 00:31:38.757191,0.0,0.0
2019-03-07 00:31:38.758579,0.0,0.0
2019-03-07 00:31:38.760077,0.0,0.0
2019-03-07 00:31:38.761469,0.0,0.0
2019-03-07 00:31:38.763043,0.0,0.0
2019-03-07 00:31:38.764430,0.0,0.0
2019-03-07 00:31:38.765852,0.0,0.0
2019-03-07 00:31:38.767236,0.0,0.0
2019-03-07 00:31:38.768611,0.0,0.0
2019-03-07 00:31:38.770015,0.0,0.0
2019-03-07 00:31:38.771442,0.0,0.0
2019-03-07 00:31:38.772829,0.0,0.0
2019-03-07 00:31:38.774322,0.0,0.0
2019-03-07 00:31:38.775861,0.0,0.0
2019-03-07 00:31:38.777674,0.0,0.0
2019-03-07 00:31:38.779120,0.0,0.0
2019-03-07 00:31:38.780519,0.0,0.0
2019-03-07 00:31:38.782259,0.0,0.0
2019-03-07 00:31:38.783674,0.0,0.0
2019-03-07 00:31:38.786163,0.0,0.0
2019-03-07 00:31:38.787996,0.0,0.0
2019-03-07 00:31:38.789429,0.0,0.0
2019-03-07 00:31:38.814912,0.0,0.0
2019-03-07 00:31:38.819442,0.0,0.0
2019-03-07 00:31:38.823745,0.0,0.0
2019-03-07 00:31:38.826741,0.0,0.0
2019-03-07 00:31:38.828175,0.0,0.0
2019-03-07 00:31:38.829576,0.0,0.0
2019-03-07 00:31:38.831005,0.0,0.0
2019-03-07 00:31:38.832403,0.0,0.0
2019-03-07 00:31:38.833805,0.0,0.0
2019-03-07 00:31:38.835430,0.0,0.0
2019-03-07 00:31:38.836828,0.0,0.0
2019-03-07 00:31:38.838241,0.0,0.0
2019-03-07 00:31:38.839746,0.0,0.0
2019-03-07 00:31:38.841160,0.0,0.0
2019-03-07 00:31:38.842670,0.0,0.0
2019-03-07 00:31:38.844096,0.0,0.0
2019-03-07 00:31:38.845498,0.0,0.0
2019-03-07 00:31:38.846911,0.0,0.0
2019-03-07 00:31:38.848318,0.0,0.0
2019-03-07 00:31:38.849712,0.0,0.0
2019-03-07 00:31:38.851139,0.0,0.0
2019-03-07 00:31:38.852549,0.0,0.0
2019-03-07 00:31:38.853970,0.0,0.0
2019-03-07 00:31:38.855481,0.0,0.0
2019-03-07 00:31:38.856889,0.0,0.0
2019-03-07 00:31:38.858378,0.0,0.0
2019-03-07 00:31:38.860207,0.0,0.0
2019-03-07 00:31:38.861687,0.0,0.0
2019-03-07 00:31:38.863133,0.0,0.0
2019-03-07 00:31:38.864548,0.0,0.0
2019-03-07 00:31:38.866279,0.0,0.0
2019-03-07 00:31:38.867728,0.0,0.0
2019-03-07 00:31:38.869143,0.0,0.0
2019-03-07 00:31:38.870695,0.0,0.0
2019-03-07 00:31:38.872141,0.0,0.0
2019-03-07 00:31:38.896535,0.0,0.0
2019-03-07 00:31:38.901450,0.0,0.0
2019-03-07 00:31:38.905815,0.0,0.0
2019-03-07 00:31:38.907857,0.0,0.0
2019-03-07 00:31:38.909748,0.0,0.0
2019-03-07 00:31:38.911675,0.0,0.0
2019-03-07 00:31:38.913577,0.0,0.0
2019-03-07 00:31:38.915443,0.0,0.0
2019-03-07 00:31:38.917246,0.0,0.0
2019-03-07 00:31:38.919399,0.0,0.0
2019-03-07 00:31:38.921562,0.0,0.0
2019-03-07 00:31:38.923685,0.0,0.0
2019-03-07 00:31:38.925507,0.0,0.0
2019-03-07 00:31:38.927351,0.0,0.0
2019-03-07 00:31:38.929149,0.0,0.0
2019-03-07 00:31:38.931113,0.0,0.0
2019-03-07 00:31:38.932890,0.0,0.0
2019-03-07 00:31:38.934727,0.0,0.0
2019-03-07 00:31:38.936547,0.0,0.0
2019-03-07 00:31:38.938374,0.0,0.0
2019-03-07 00:31:38.940306,0.0,0.0
2019-03-07 00:31:38.942131,0.0,0.0
2019-03-07 00:31:38.943913,0.0,0.0
2019-03-07 00:31:38.945777,0.0,0.0
2019-03-07 00:31:38.947617,0.0,0.0
2019-03-07 00:31:38.949477,0.0,0.0
2019-03-07 00:31:38.951311,0.0,0.0
2019-03-07 00:31:38.953140,0.0,0.0
2019-03-07 00:31:38.955077,0.0,0.0
2019-03-07 00:31:38.956919,0.0,0.0
2019-03-07 00:31:38.958772,0.0,0.0
2019-03-07 00:31:38.970210,0.0,0.0
2019-03-07 00:31:38.972324,0.0,0.0
2019-03-07 00:31:38.974383,0.0,0.0
2019-03-07 00:31:38.976262,0.0,0.0
2019-03-07 00:31:38.978135,0.0,0.0
2019-03-07 00:31:38.979956,0.0,0.0
2019-03-07 00:31:38.982065,0.0,0.0
2019-03-07 00:31:39.055830,0.0,0.0
2019-03-07 00:31:39.061275,0.0,0.0
2019-03-07 00:31:39.064212,0.0,0.0
2019-03-07 00:31:39.069107,0.0,0.0
2019-03-07 00:31:39.071927,0.0,0.0
2019-03-07 00:31:39.074257,0.0,0.0
2019-03-07 00:31:39.075745,0.0,0.0
2019-03-07 00:31:39.136071,0.0,0.0
2019-03-07 00:31:39.141766,0.0,0.0
2019-03-07 00:31:39.147246,0.0,0.0
2019-03-07 00:31:39.150678,0.0,0.0
2019-03-07 00:31:39.152133,0.0,0.0
2019-03-07 00:31:39.153609,0.0,0.0
2019-03-07 00:31:39.155065,0.0,0.0
2019-03-07 00:31:39.156623,0.0,0.0
2019-03-07 00:31:39.158093,0.0,0.0
2019-03-07 00:31:39.159539,0.0,0.0
2019-03-07 00:31:39.160979,0.0,0.0
2019-03-07 00:31:39.162447,0.0,0.0
2019-03-07 00:31:39.163898,0.0,0.0
2019-03-07 00:31:39.165363,0.0,0.0
2019-03-07 00:31:39.166820,0.0,0.0
2019-03-07 00:31:39.168260,0.0,0.0
2019-03-07 00:31:39.169692,0.0,0.0
2019-03-07 00:31:39.171162,0.0,0.0
2019-03-07 00:31:39.172718,0.0,0.0
2019-03-07 00:31:39.174188,0.0,0.0
2019-03-07 00:31:39.175723,0.0,0.0
2019-03-07 00:31:39.177342,0.0,0.0
2019-03-07 00:31:39.178864,0.0,0.0
2019-03-07 00:31:39.180328,0.0,0.0
2019-03-07 00:31:39.181847,0.0,0.0
2019-03-07 00:31:39.183654,0.0,0.0
2019-03-07 00:31:39.185178,0.0,0.0
2019-03-07 00:31:39.186695,0.0,0.0
2019-03-07 00:31:39.188153,0.0,0.0
2019-03-07 00:31:39.189750,0.0,0.0
2019-03-07 00:31:39.191231,0.0,0.0
2019-03-07 00:31:39.192690,0.0,0.0
2019-03-07 00:31:39.194390,0.0,0.0
2019-03-07 00:31:39.196333,0.0,0.0
2019-03-07 00:31:39.197974,0.0,0.0
2019-03-07 00:31:39.199644,0.0,0.0
2019-03-07 00:31:39.201152,0.0,0.0
2019-03-07 00:31:39.202626,0.0,0.0
2019-03-07 00:31:39.204093,0.0,0.0
2019-03-07 00:31:39.205720,0.0,0.0
2019-03-07 00:31:39.207272,0.0,0.0
2019-03-07 00:31:39.208866,0.0,0.0
2019-03-07 00:31:39.210397,0.0,0.0
2019-03-07 00:31:39.211871,0.0,0.0
2019-03-07 00:31:39.213344,0.0,0.0
2019-03-07 00:31:39.214880,0.0,0.0
2019-03-07 00:31:39.216413,0.0,0.0
2019-03-07 00:31:39.218133,0.0,0.0
2019-03-07 00:31:39.219706,0.0,0.0
2019-03-07 00:31:39.221342,0.0,0.0
2019-03-07 00:31:39.222986,0.0,0.0
2019-03-07 00:31:39.224477,0.0,0.0
2019-03-07 00:31:39.225958,0.0,0.0
2019-03-07 00:31:39.227438,0.0,0.0
2019-03-07 00:31:39.228909,0.0,0.0
2019-03-07 00:31:39.230396,0.0,0.0
2019-03-07 00:31:39.231945,0.0,0.0
2019-03-07 00:31:39.233437,0.0,0.0
2019-03-07 00:31:39.234921,0.0,0.0
2019-03-07 00:31:39.236426,0.0,0.0
2019-03-07 00:31:39.238384,0.0,0.0
2019-03-07 00:31:39.240247,0.0,0.0
2019-03-07 00:31:39.241911,0.0,0.0
2019-03-07 00:31:39.243426,0.0,0.0
2019-03-07 00:31:39.244895,0.0,0.0
2019-03-07 00:31:39.246410,0.0,0.0
2019-03-07 00:31:39.247973,0.0,0.0
2019-03-07 00:31:39.249553,0.0,0.0
2019-03-07 00:31:39.251078,0.0,0.0
2019-03-07 00:31:39.252559,0.0,0.0
2019-03-07 00:31:39.254110,0.0,0.0
2019-03-07 00:31:39.255633,0.0,0.0
2019-03-07 00:31:39.257262,0.0,0.0
2019-03-07 00:31:39.258766,0.0,0.0
2019-03-07 00:31:39.260256,0.0,0.0
2019-03-07 00:31:39.261742,0.0,0.0
2019-03-07 00:31:39.263272,0.0,0.0
2019-03-07 00:31:39.264812,0.0,0.0
2019-03-07 00:31:39.266571,0.0,0.0
2019-03-07 00:31:39.268166,0.0,0.0
2019-03-07 00:31:39.269664,0.0,0.0
2019-03-07 00:31:39.271185,0.0,0.0
2019-03-07 00:31:39.272909,0.0,0.0
2019-03-07 00:31:39.274505,0.0,0.0
2019-03-07 00:31:39.276015,0.0,0.0
2019-03-07 00:31:39.277519,0.0,0.0
2019-03-07 00:31:39.279040,0.0,0.0
2019-03-07 00:31:39.280624,0.0,0.0
2019-03-07 00:31:39.282199,0.0,0.0
2019-03-07 00:31:39.283697,0.0,0.0
2019-03-07 00:31:39.285191,0.0,0.0
2019-03-07 00:31:39.286707,0.0,0.0
2019-03-07 00:31:39.294778,0.0,0.0
2019-03-07 00:31:39.297205,0.0,0.0
2019-03-07 00:31:39.299204,0.0,0.0
2019-03-07 00:31:39.300997,0.0,0.0
2019-03-07 00:31:39.302788,0.0,0.0
2019-03-07 00:31:39.304684,0.0,0.0
2019-03-07 00:31:39.306518,0.0,0.0
2019-03-07 00:31:39.308346,0.0,0.0
2019-03-07 00:31:39.310104,0.0,0.0
2019-03-07 00:31:39.311618,0.0,0.0
2019-03-07 00:31:39.313241,0.0,0.0
2019-03-07 00:31:39.374522,0.0,0.0
2019-03-07 00:31:39.380309,0.0,0.0
2019-03-07 00:31:39.385584,0.0,0.0
2019-03-07 00:31:39.390060,0.0,0.0
2019-03-07 00:31:39.391593,0.0,0.0
2019-03-07 00:31:39.393107,0.0,0.0
2019-03-07 00:31:39.394655,0.0,0.0
2019-03-07 00:31:39.454735,0.0,0.0
2019-03-07 00:31:39.461777,0.0,0.0
2019-03-07 00:31:39.466539,0.0,0.0
2019-03-07 00:31:39.468199,0.0,0.0
2019-03-07 00:31:39.469763,0.0,0.0
2019-03-07 00:31:39.471477,0.0,0.0
2019-03-07 00:31:39.473078,0.0,0.0
2019-03-07 00:31:39.474619,0.0,0.0
2019-03-07 00:31:39.476154,0.0,0.0
2019-03-07 00:31:39.477672,0.0,0.0
2019-03-07 00:31:39.479204,0.0,0.0
2019-03-07 00:31:39.480715,0.0,0.0
2019-03-07 00:31:39.482247,0.0,0.0
2019-03-07 00:31:39.483836,0.0,0.0
2019-03-07 00:31:39.485398,0.0,0.0
2019-03-07 00:31:39.488587,0.0,0.0
2019-03-07 00:31:39.490411,0.0,0.0
2019-03-07 00:31:39.491961,0.0,0.0
2019-03-07 00:31:39.493482,0.0,0.0
2019-03-07 00:31:39.495018,0.0,0.0
2019-03-07 00:31:39.496686,0.0,0.0
2019-03-07 00:31:39.498304,0.0,0.0
2019-03-07 00:31:39.499928,0.0,0.0
2019-03-07 00:31:39.501954,0.0,0.0
2019-03-07 00:31:39.503824,0.0,0.0
2019-03-07 00:31:39.505526,0.0,0.0
2019-03-07 00:31:39.507288,0.0,0.0
2019-03-07 00:31:39.508917,0.0,0.0
2019-03-07 00:31:39.510464,0.0,0.0
2019-03-07 00:31:39.512029,0.0,0.0
2019-03-07 00:31:39.513573,0.0,0.0
2019-03-07 00:31:39.515116,0.0,0.0
2019-03-07 00:31:39.516726,0.0,0.0
2019-03-07 00:31:39.518369,0.0,0.0
2019-03-07 00:31:39.519942,0.0,0.0
2019-03-07 00:31:39.521465,0.0,0.0
2019-03-07 00:31:39.523126,0.0,0.0
2019-03-07 00:31:39.524820,0.0,0.0
2019-03-07 00:31:39.526373,0.0,0.0
2019-03-07 00:31:39.528068,0.0,0.0
2019-03-07 00:31:39.529689,0.0,0.0
2019-03-07 00:31:39.531262,0.0,0.0
2019-03-07 00:31:39.532813,0.0,0.0
2019-03-07 00:31:39.534458,0.0,0.0
2019-03-07 00:31:39.536153,0.0,0.0
2019-03-07 00:31:39.537734,0.0,0.0
2019-03-07 00:31:39.539285,0.0,0.0
2019-03-07 00:31:39.540821,0.0,0.0
2019-03-07 00:31:39.542492,0.0,0.0
2019-03-07 00:31:39.544039,0.0,0.0
2019-03-07 00:31:39.545597,0.0,0.0
2019-03-07 00:31:39.552496,0.0,0.0
2019-03-07 00:31:39.554840,0.0,0.0
2019-03-07 00:31:39.556631,0.0,0.0
2019-03-07 00:31:39.558435,0.0,0.0
2019-03-07 00:31:39.560341,0.0,0.0
2019-03-07 00:31:39.562155,0.0,0.0
2019-03-07 00:31:39.563932,0.0,0.0
2019-03-07 00:31:39.565850,0.0,0.0
2019-03-07 00:31:39.567496,0.0,0.0
2019-03-07 00:31:39.569093,0.0,0.0
2019-03-07 00:31:39.570658,0.0,0.0
2019-03-07 00:31:39.572219,0.0,0.0
2019-03-07 00:31:39.573768,0.0,0.0
2019-03-07 00:31:39.576099,0.0,0.0
2019-03-07 00:31:39.577756,0.0,0.0
2019-03-07 00:31:39.579366,0.0,0.0
2019-03-07 00:31:39.580924,0.0,0.0
2019-03-07 00:31:39.582689,0.0,0.0
2019-03-07 00:31:39.584624,0.0,0.0
2019-03-07 00:31:39.586358,0.0,0.0
2019-03-07 00:31:39.587939,0.0,0.0
2019-03-07 00:31:39.589654,0.0,0.0
2019-03-07 00:31:39.591259,0.0,0.0
2019-03-07 00:31:39.592942,0.0,0.0
2019-03-07 00:31:39.594575,0.0,0.0
2019-03-07 00:31:39.596157,0.0,0.0
2019-03-07 00:31:39.597798,0.0,0.0
2019-03-07 00:31:39.599408,0.0,0.0
2019-03-07 00:31:39.601005,0.0,0.0
2019-03-07 00:31:39.603186,0.0,0.0
2019-03-07 00:31:39.605031,0.0,0.0
2019-03-07 00:31:39.606634,0.0,0.0
2019-03-07 00:31:39.608269,0.0,0.0
2019-03-07 00:31:39.610001,0.0,0.0
2019-03-07 00:31:39.611698,0.0,0.0
2019-03-07 00:31:39.633726,0.0,0.0
2019-03-07 00:31:39.639111,0.0,0.0
2019-03-07 00:31:39.642111,0.0,0.0
2019-03-07 00:31:39.644988,0.0,0.0
2019-03-07 00:31:39.716814,0.0,0.0
2019-03-07 00:31:39.720394,0.0,0.0
2019-03-07 00:31:39.723459,0.0,0.0
2019-03-07 00:31:39.726357,0.0,0.0
2019-03-07 00:31:39.729245,0.0,0.0
2019-03-07 00:31:39.732177,0.0,0.0
2019-03-07 00:31:39.734913,0.0,0.0
2019-03-07 00:31:39.737110,0.0,0.0
2019-03-07 00:31:39.739303,0.0,0.0
2019-03-07 00:31:39.748159,0.0,0.0
2019-03-07 00:31:39.751749,0.0,0.0
2019-03-07 00:31:39.755853,0.0,0.0
2019-03-07 00:31:39.758212,0.0,0.0
2019-03-07 00:31:39.760288,0.0,0.0
2019-03-07 00:31:39.762317,0.0,0.0
2019-03-07 00:31:39.764585,0.0,0.0
2019-03-07 00:31:39.767201,0.0,0.0
2019-03-07 00:31:39.795107,0.0,0.0
2019-03-07 00:31:39.798382,0.0,0.0
2019-03-07 00:31:39.802074,0.0,0.0
2019-03-07 00:31:39.877316,0.0,0.0
2019-03-07 00:31:39.884959,0.0,0.0
2019-03-07 00:31:39.887656,0.0,0.0
2019-03-07 00:31:39.889434,0.0,0.0
2019-03-07 00:31:39.891307,0.0,0.0
2019-03-07 00:31:39.893099,0.0,0.0
2019-03-07 00:31:39.894858,0.0,0.0
2019-03-07 00:31:39.896707,0.0,0.0
2019-03-07 00:31:39.898462,0.0,0.0
2019-03-07 00:31:39.900065,0.0,0.0
2019-03-07 00:31:39.901662,0.0,0.0
2019-03-07 00:31:39.903268,0.0,0.0
2019-03-07 00:31:39.904857,0.0,0.0
2019-03-07 00:31:39.906690,0.0,0.0
2019-03-07 00:31:39.909913,0.0,0.0
2019-03-07 00:31:39.911948,0.0,0.0
2019-03-07 00:31:39.913646,0.0,0.0
2019-03-07 00:31:39.915283,0.0,0.0
2019-03-07 00:31:39.917033,0.0,0.0
2019-03-07 00:31:39.918786,0.0,0.0
2019-03-07 00:31:39.920437,0.0,0.0
2019-03-07 00:31:39.922408,0.0,0.0
2019-03-07 00:31:39.924245,0.0,0.0
2019-03-07 00:31:39.926075,0.0,0.0
2019-03-07 00:31:39.927897,0.0,0.0
2019-03-07 00:31:39.929524,0.0,0.0
2019-03-07 00:31:39.931174,0.0,0.0
2019-03-07 00:31:39.932773,0.0,0.0
2019-03-07 00:31:39.934404,0.0,0.0
2019-03-07 00:31:39.936068,0.0,0.0
2019-03-07 00:31:39.962451,0.0,0.0
2019-03-07 00:31:39.964763,0.0,0.0
2019-03-07 00:31:39.966827,0.0,0.0
2019-03-07 00:31:39.969530,0.0,0.0
2019-03-07 00:31:39.974415,0.0,0.0
2019-03-07 00:31:39.979366,0.0,0.0
2019-03-07 00:31:39.984517,0.0,0.0
2019-03-07 00:31:39.989879,0.0,0.0
2019-03-07 00:31:39.991653,0.0,0.0
2019-03-07 00:31:39.993321,0.0,0.0
2019-03-07 00:31:39.994962,0.0,0.0
2019-03-07 00:31:39.996619,0.0,0.0
2019-03-07 00:31:39.998337,0.0,0.0
2019-03-07 00:31:39.999966,0.0,0.0
2019-03-07 00:31:40.001592,0.0,0.0
2019-03-07 00:31:40.003363,0.0,0.0
2019-03-07 00:31:40.005026,0.0,0.0
2019-03-07 00:31:40.006657,0.0,0.0
2019-03-07 00:31:40.008507,0.0,0.0
2019-03-07 00:31:40.010580,0.0,0.0
2019-03-07 00:31:40.012522,0.0,0.0
2019-03-07 00:31:40.014201,0.0,0.0
2019-03-07 00:31:40.015899,0.0,0.0
2019-03-07 00:31:40.017548,0.0,0.0
2019-03-07 00:31:40.019211,0.0,0.0
2019-03-07 00:31:40.020874,0.0,0.0
2019-03-07 00:31:40.022655,0.0,0.0
2019-03-07 00:31:40.024382,0.0,0.0
2019-03-07 00:31:40.026135,0.0,0.0
2019-03-07 00:31:40.027893,0.0,0.0
2019-03-07 00:31:40.029544,0.0,0.0
2019-03-07 00:31:40.031200,0.0,0.0
2019-03-07 00:31:40.032833,0.0,0.0
2019-03-07 00:31:40.034496,0.0,0.0
2019-03-07 00:31:40.036178,0.0,0.0
2019-03-07 00:31:40.037878,0.0,0.0
2019-03-07 00:31:40.039662,0.0,0.0
2019-03-07 00:31:40.041621,0.0,0.0
2019-03-07 00:31:40.043828,0.0,0.0
2019-03-07 00:31:40.045717,0.0,0.0
2019-03-07 00:31:40.047507,0.0,0.0
2019-03-07 00:31:40.049280,0.0,0.0
2019-03-07 00:31:40.051015,0.0,0.0
2019-03-07 00:31:40.052668,0.0,0.0
2019-03-07 00:31:40.054336,0.0,0.0
2019-03-07 00:31:40.056040,0.0,0.0
2019-03-07 00:31:40.057714,0.0,0.0
2019-03-07 00:31:40.059690,0.0,0.0
2019-03-07 00:31:40.061508,0.0,0.0
2019-03-07 00:31:40.063294,0.0,0.0
