Subject,Date_Time,CH_1_mV,CH_2_mV,Target
exp_yn,2019-03-04 20:48:51.639458,-8.17400095947595,-0.8631276126457389,relax
exp_yn,2019-03-04 20:48:51.639543,-8.168591837317765,-0.8639449911051978,relax
exp_yn,2019-03-04 20:48:51.639628,-8.174938540650036,-0.8615168962697461,relax
exp_yn,2019-03-04 20:48:51.639713,-8.17938604109121,-0.8642815587061515,relax
exp_yn,2019-03-04 20:48:51.639798,-8.175539554223167,-0.8577906121163303,relax
exp_yn,2019-03-04 20:48:51.639882,-8.177270473313786,-0.8684886537180726,relax
exp_yn,2019-03-04 20:48:51.639965,-8.18085251420965,-0.8667336940845284,relax
exp_yn,2019-03-04 20:48:51.640050,-8.18811275817308,-0.8640651938198242,relax
exp_yn,2019-03-04 20:48:51.640135,-8.178448459917124,-0.862406396357981,relax
exp_yn,2019-03-04 20:48:51.640220,-8.175563594766093,-0.8635363018754684,relax
exp_yn,2019-03-04 20:48:51.640305,-8.173832675675474,-0.8606754772673619,relax
exp_yn,2019-03-04 20:48:51.640390,-8.170154472607907,-0.8570453552856472,relax
exp_yn,2019-03-04 20:48:51.640474,-8.166259904654014,-0.8599061798937535,relax
exp_yn,2019-03-04 20:48:51.640558,-8.171644986269273,-0.8598340582649777,relax
exp_yn,2019-03-04 20:48:51.640643,-8.17472217576371,-0.8647142884788063,relax
exp_yn,2019-03-04 20:48:51.640728,-8.177655122000589,-0.8647142884788063,relax
exp_yn,2019-03-04 20:48:51.640813,-8.17943412217706,-0.857117476914423,relax
exp_yn,2019-03-04 20:48:51.640938,-8.172462364728732,-0.8610841664970914,relax
exp_yn,2019-03-04 20:48:51.641030,-8.171741148440974,-0.8593051663206219,relax
exp_yn,2019-03-04 20:48:51.641244,-8.172798932329687,-0.859497490664024,relax
exp_yn,2019-03-04 20:48:51.641354,-8.175996324538747,-0.861228409754643,relax
exp_yn,2019-03-04 20:48:51.641489,-8.172077716041928,-0.8588003149191914,relax
exp_yn,2019-03-04 20:48:51.641636,-8.17715027059916,-0.8622381125575042,relax
exp_yn,2019-03-04 20:48:51.709229,-8.189579231291521,-0.8535835171044092,relax
exp_yn,2019-03-04 20:48:51.709485,-8.183641217188981,-0.8522612872435197,relax
exp_yn,2019-03-04 20:48:51.709633,-8.184025865875785,-0.8513237060694344,relax
exp_yn,2019-03-04 20:48:51.709767,-8.181862217012513,-0.8477176246306449,relax
exp_yn,2019-03-04 20:48:51.709887,-8.181742014297885,-0.8460347866258764,relax
exp_yn,2019-03-04 20:48:51.710014,-8.186309717453685,-0.8475493408301681,relax
exp_yn,2019-03-04 20:48:51.710105,-8.190276407036354,-0.8536315981902597,relax
exp_yn,2019-03-04 20:48:51.710192,-8.19455562367705,-0.8498091518651428,relax
exp_yn,2019-03-04 20:48:51.710277,-8.194026731732695,-0.8514198682411355,relax
exp_yn,2019-03-04 20:48:51.710361,-8.185035568678646,-0.8445683135074353,relax
exp_yn,2019-03-04 20:48:51.710445,-8.185300014650824,-0.8437990161338269,relax
exp_yn,2019-03-04 20:48:51.710531,-8.185444257908376,-0.8456741784819974,relax
exp_yn,2019-03-04 20:48:51.710615,-8.186285676910758,-0.8457703406536985,relax
exp_yn,2019-03-04 20:48:51.710700,-8.1853721362796,-0.8464434758556059,relax
exp_yn,2019-03-04 20:48:51.778386,-8.187944474372603,-0.8428854755026669,relax
exp_yn,2019-03-04 20:48:51.778589,-8.192656420785955,-0.846179029883428,relax
exp_yn,2019-03-04 20:48:51.778687,-8.195757650823314,-0.8446404351362111,relax
exp_yn,2019-03-04 20:48:51.778774,-8.192920866758133,-0.8467079218277839,relax
exp_yn,2019-03-04 20:48:51.849361,-8.188713771746214,-0.8431980025606953,relax
exp_yn,2019-03-04 20:48:51.849565,-8.189266704233493,-0.8451693270805669,relax
exp_yn,2019-03-04 20:48:51.849662,-8.188593569031585,-0.8354809882816857,relax
exp_yn,2019-03-04 20:48:51.849749,-8.185131730850348,-0.8403852590384395,relax
exp_yn,2019-03-04 20:48:51.849836,-8.185732744423479,-0.8370195830289026,relax
exp_yn,2019-03-04 20:48:51.849921,-8.188833974460838,-0.8416834483564037,relax
exp_yn,2019-03-04 20:48:51.850005,-8.1945075425912,-0.8450972054517911,relax
exp_yn,2019-03-04 20:48:51.850090,-8.192223691013298,-0.8421402186719837,relax
exp_yn,2019-03-04 20:48:51.850174,-8.194122893904396,-0.8413228402125248,relax
exp_yn,2019-03-04 20:48:51.850258,-8.186862649940966,-0.8385822183190448,relax
exp_yn,2019-03-04 20:48:51.850343,-8.186502041797088,-0.83951979949313,relax
exp_yn,2019-03-04 20:48:51.850427,-8.185444257908376,-0.8402169752379627,relax
exp_yn,2019-03-04 20:48:51.850512,-8.187127095913143,-0.8362743261982194,relax
exp_yn,2019-03-04 20:48:51.850597,-8.189819636720774,-0.8437268945050511,relax
exp_yn,2019-03-04 20:48:51.850681,-8.195517245394061,-0.8442798269923322,relax
exp_yn,2019-03-04 20:48:51.850763,-8.198570394345571,-0.8444721513357343,relax
exp_yn,2019-03-04 20:48:51.850847,-8.193425718159562,-0.840793948268169,relax
exp_yn,2019-03-04 20:48:51.989253,-8.188954177175463,-0.8440394215630795,relax
exp_yn,2019-03-04 20:48:51.989453,-8.193978650646844,-0.8350001774231804,relax
exp_yn,2019-03-04 20:48:51.989552,-8.193810366846368,-0.8389187859199985,relax
exp_yn,2019-03-04 20:48:51.989642,-8.19628654276767,-0.8384379750614931,relax
exp_yn,2019-03-04 20:48:51.989729,-8.193281474902012,-0.8363945289128457,relax
exp_yn,2019-03-04 20:48:51.989816,-8.187631947314575,-0.8366589748850236,relax
exp_yn,2019-03-04 20:48:51.989901,-8.188377204145258,-0.8350963395948815,relax
exp_yn,2019-03-04 20:48:51.989986,-8.189507109662745,-0.8357213937109383,relax
exp_yn,2019-03-04 20:48:51.990072,-8.189338825862269,-0.8322114744438499,relax
exp_yn,2019-03-04 20:48:51.990157,-8.192752582957656,-0.8319951095575225,relax
exp_yn,2019-03-04 20:48:51.990242,-8.191887123412346,-0.8325720825877289,relax
exp_yn,2019-03-04 20:48:51.990326,-8.194026731732695,-0.8325720825877289,relax
exp_yn,2019-03-04 20:48:51.990411,-8.196719272540324,-0.8369715019430519,relax
exp_yn,2019-03-04 20:48:51.990495,-8.197560691542709,-0.836514731627472,relax
exp_yn,2019-03-04 20:48:51.990581,-8.19542108322236,-0.8298314606942487,relax
exp_yn,2019-03-04 20:48:51.990666,-8.191983285584048,-0.8331250150750099,relax
exp_yn,2019-03-04 20:48:51.990751,-8.191117826038738,-0.833221177246711,relax
exp_yn,2019-03-04 20:48:51.990836,-8.19039660975098,-0.8318989473858215,relax
exp_yn,2019-03-04 20:48:51.990921,-8.190781258437784,-0.8364666505416215,relax
exp_yn,2019-03-04 20:48:51.991004,-8.197993421315362,-0.8349280557944047,relax
exp_yn,2019-03-04 20:48:51.991089,-8.199604137691356,-0.8383177723468668,relax
exp_yn,2019-03-04 20:48:51.991174,-8.195925934623789,-0.8342789611354225,relax
exp_yn,2019-03-04 20:48:51.991390,-8.193233393816161,-0.8324278393301773,relax
exp_yn,2019-03-04 20:48:51.991506,-8.192608339700104,-0.8357694747967889,relax
exp_yn,2019-03-04 20:48:51.991646,-8.18861760957451,-0.8343030016783478,relax
exp_yn,2019-03-04 20:48:51.991791,-8.193666123588816,-0.8310575283834373,relax
exp_yn,2019-03-04 20:48:51.991932,-8.197440488828082,-0.8333894610471878,relax
exp_yn,2019-03-04 20:48:51.992076,-8.198906961946522,-0.8349040152514794,relax
exp_yn,2019-03-04 20:48:51.992223,-8.200469597236665,-0.8344712854788247,relax
exp_yn,2019-03-04 20:48:51.992378,-8.192319853185001,-0.8323316771584762,relax
exp_yn,2019-03-04 20:48:51.992523,-8.190228325950503,-0.8308892445829604,relax
exp_yn,2019-03-04 20:48:51.992672,-8.18724729862777,-0.8313460148985404,relax
exp_yn,2019-03-04 20:48:51.992824,-8.187103055370219,-0.8307690418683341,relax
exp_yn,2019-03-04 20:48:51.993081,-8.191334190925065,-0.8330528934462341,relax
exp_yn,2019-03-04 20:48:51.993238,-8.190180244864653,-0.834230880049572,relax
exp_yn,2019-03-04 20:48:51.993394,-8.189266704233493,-0.8326922853023552,relax
exp_yn,2019-03-04 20:48:51.993549,-8.192151569384524,-0.8335337043047394,relax
exp_yn,2019-03-04 20:48:51.993704,-8.191358231467989,-0.8379571642029878,relax
exp_yn,2019-03-04 20:48:51.993862,-8.190180244864653,-0.8370676641147531,relax
exp_yn,2019-03-04 20:48:52.058281,-8.192992988386909,-0.8313460148985404,relax
exp_yn,2019-03-04 20:48:52.058478,-8.188737812289137,-0.8356492720821626,relax
exp_yn,2019-03-04 20:48:52.058577,-8.195565326479912,-0.8354569477387604,relax
exp_yn,2019-03-04 20:48:52.058666,-8.193978650646844,-0.8350963395948815,relax
exp_yn,2019-03-04 20:48:52.198368,-8.190612974637308,-0.8361060423977426,relax
exp_yn,2019-03-04 20:48:52.198550,-8.192440055899628,-0.834230880049572,relax
exp_yn,2019-03-04 20:48:52.198637,-8.189627312377372,-0.8335337043047394,relax
exp_yn,2019-03-04 20:48:52.198717,-8.18760790677165,-0.8341106773349457,relax
exp_yn,2019-03-04 20:48:52.198795,-8.189915798892475,-0.8305045958961561,relax
exp_yn,2019-03-04 20:48:52.198870,-8.197103921227129,-0.8373080695440057,relax
exp_yn,2019-03-04 20:48:52.198946,-8.197296245570529,-0.8340385557061699,relax
exp_yn,2019-03-04 20:48:52.199021,-8.191911163955272,-0.8332932988754868,relax
exp_yn,2019-03-04 20:48:52.199096,-8.193113191101535,-0.8311296500122131,relax
exp_yn,2019-03-04 20:48:52.199171,-8.192031366669898,-0.8293025687498929,relax
exp_yn,2019-03-04 20:48:52.199245,-8.188497406859884,-0.8295429741791456,relax
exp_yn,2019-03-04 20:48:52.199320,-8.195324921050661,-0.8335817853905899,relax
exp_yn,2019-03-04 20:48:52.199395,-8.1945075425912,-0.8349761368802552,relax
exp_yn,2019-03-04 20:48:52.199469,-8.197320286113456,-0.8350242179661057,relax
exp_yn,2019-03-04 20:48:52.199544,-8.19400269118977,-0.8363704883699205,relax
exp_yn,2019-03-04 20:48:52.199619,-8.195709569737463,-0.8315623797848678,relax
exp_yn,2019-03-04 20:48:52.199693,-8.194387339876574,-0.8304805553532308,relax
exp_yn,2019-03-04 20:48:52.199768,-8.192608339700104,-0.8344472449358994,relax
exp_yn,2019-03-04 20:48:52.199844,-8.192199650470375,-0.8314662176131667,relax
exp_yn,2019-03-04 20:48:52.199919,-8.193281474902012,-0.8284130686616582,relax
exp_yn,2019-03-04 20:48:52.199994,-8.188449325774034,-0.8288938795201635,relax
exp_yn,2019-03-04 20:48:52.200069,-8.186381839082461,-0.8268985144573666,relax
exp_yn,2019-03-04 20:48:52.200145,-8.195300880507734,-0.8348318936227036,relax
exp_yn,2019-03-04 20:48:52.200221,-8.201863948726329,-0.8356492720821626,relax
exp_yn,2019-03-04 20:48:52.200295,-8.197584732085634,-0.8331730961608604,relax
exp_yn,2019-03-04 20:48:52.200371,-8.1944113804195,-0.8325720825877289,relax
exp_yn,2019-03-04 20:48:52.270158,-8.185011528135721,-0.849640868064666,relax
exp_yn,2019-03-04 20:48:52.270358,-8.182246865699316,-0.8405054617530658,relax
exp_yn,2019-03-04 20:48:52.270457,-8.184097987504561,-0.845265489252268,relax
exp_yn,2019-03-04 20:48:52.270546,-8.184699001077693,-0.8485590436330291,relax
exp_yn,2019-03-04 20:48:52.270633,-8.181693933212035,-0.8487994490622818,relax
exp_yn,2019-03-04 20:48:52.270719,-8.180371703351145,-0.8511313817260323,relax
exp_yn,2019-03-04 20:48:52.270803,-8.177847446343991,-0.848366719289627,relax
exp_yn,2019-03-04 20:48:52.270888,-8.184218190219188,-0.8475733813730933,relax
exp_yn,2019-03-04 20:48:52.270973,-8.180419784436996,-0.8494004626354134,relax
exp_yn,2019-03-04 20:48:52.271057,-8.179746649235089,-0.8498572329509934,relax
exp_yn,2019-03-04 20:48:52.271140,-8.184314352390889,-0.8495206653500397,relax
exp_yn,2019-03-04 20:48:52.271225,-8.186982852655593,-0.8496649086075913,relax
exp_yn,2019-03-04 20:48:52.271309,-8.188425285231109,-0.8507467330392281,relax
exp_yn,2019-03-04 20:48:52.271395,-8.190300447579277,-0.8505784492387513,relax
exp_yn,2019-03-04 20:48:52.271480,-8.190540853008532,-0.8487032868905807,relax
exp_yn,2019-03-04 20:48:52.271684,-8.183112325244625,-0.8463713542268302,relax
exp_yn,2019-03-04 20:48:52.271823,-8.182150703527615,-0.846179029883428,relax
exp_yn,2019-03-04 20:48:52.271934,-8.181766054840809,-0.8451212459947164,relax
exp_yn,2019-03-04 20:48:52.272020,-8.185925068766881,-0.8439432593913785,relax
exp_yn,2019-03-04 20:48:52.272104,-8.19171883961187,-0.8485109625471786,relax
exp_yn,2019-03-04 20:48:52.338371,-8.196358664396445,-0.8513237060694344,relax
exp_yn,2019-03-04 20:48:52.338572,-8.192079447755749,-0.8524055305010713,relax
exp_yn,2019-03-04 20:48:52.338672,-8.187391541885322,-0.8490879355773849,relax
exp_yn,2019-03-04 20:48:52.338762,-8.184482636191365,-0.8496889491505165,relax
exp_yn,2019-03-04 20:48:52.409351,-8.183112325244625,-0.8472848948579902,relax
exp_yn,2019-03-04 20:48:52.409552,-8.182871919815373,-0.8475974219160186,relax
exp_yn,2019-03-04 20:48:52.409650,-8.180227460093594,-0.8463473136839049,relax
exp_yn,2019-03-04 20:48:52.409739,-8.188593569031585,-0.8418036510710301,relax
exp_yn,2019-03-04 20:48:52.409826,-8.187030933741442,-0.8527661386449502,relax
exp_yn,2019-03-04 20:48:52.409911,-8.186694366140491,-0.8521891656147439,relax
exp_yn,2019-03-04 20:48:52.409995,-8.18587698768103,-0.8507226924963028,relax
exp_yn,2019-03-04 20:48:52.410081,-8.186694366140491,-0.8497610707792923,relax
exp_yn,2019-03-04 20:48:52.410165,-8.18948306911982,-0.8475253002872428,relax
exp_yn,2019-03-04 20:48:52.410249,-8.186958812112668,-0.8479580300598976,relax
exp_yn,2019-03-04 20:48:52.410335,-8.186694366140491,-0.8454097325098195,relax
exp_yn,2019-03-04 20:48:52.410420,-8.183016163072923,-0.8486792463476555,relax
exp_yn,2019-03-04 20:48:52.410505,-8.192199650470375,-0.8528623008166513,relax
exp_yn,2019-03-04 20:48:52.410588,-8.192872785672282,-0.8473810570296912,relax
exp_yn,2019-03-04 20:48:52.410672,-8.194363299333649,-0.8480782327745239,relax
exp_yn,2019-03-04 20:48:52.410756,-8.187463663514098,-0.8479339895169723,relax
exp_yn,2019-03-04 20:48:52.410840,-8.184097987504561,-0.8472127732292144,relax
exp_yn,2019-03-04 20:48:52.410924,-8.187511744599949,-0.8445683135074353,relax
exp_yn,2019-03-04 20:48:52.478499,-8.185468298451301,-0.8427652727880406,relax
exp_yn,2019-03-04 20:48:52.478701,-8.188473366316959,-0.8471166110575133,relax
exp_yn,2019-03-04 20:48:52.478799,-8.189194582604719,-0.8449289216513143,relax
exp_yn,2019-03-04 20:48:52.478888,-8.194603704762901,-0.8517083547562386,relax
exp_yn,2019-03-04 20:48:52.478974,-8.19628654276767,-0.8516121925845376,relax
exp_yn,2019-03-04 20:48:52.479059,-8.193858447932218,-0.8464675163985312,relax
exp_yn,2019-03-04 20:48:52.479143,-8.191165907124589,-0.8499293545797691,relax
exp_yn,2019-03-04 20:48:52.479228,-8.192464096442553,-0.8480541922315986,relax
exp_yn,2019-03-04 20:48:52.479311,-8.189146501518866,-0.8474050975726165,relax
exp_yn,2019-03-04 20:48:52.547813,-8.192247731556225,-0.8478378273452712,relax
exp_yn,2019-03-04 20:48:52.618682,-8.19395461010392,-0.8477657057164955,relax
exp_yn,2019-03-04 20:48:52.618882,-8.19253621807133,-0.8478618678881965,relax
exp_yn,2019-03-04 20:48:52.618982,-8.191189947667514,-0.8462030704263532,relax
exp_yn,2019-03-04 20:48:52.619071,-8.195300880507734,-0.8445923540503606,relax
exp_yn,2019-03-04 20:48:52.619160,-8.199195448461628,-0.8472127732292144,relax
exp_yn,2019-03-04 20:48:52.619245,-8.201407178410749,-0.8457703406536985,relax
exp_yn,2019-03-04 20:48:52.619330,-8.206143165367028,-0.848366719289627,relax
exp_yn,2019-03-04 20:48:52.619415,-8.205902759937775,-0.8478378273452712,relax
exp_yn,2019-03-04 20:48:52.619499,-8.202609205557014,-0.8502418816377976,relax
exp_yn,2019-03-04 20:48:52.619583,-8.198738678146048,-0.8436788134192006,relax
exp_yn,2019-03-04 20:48:52.619666,-8.191742880154795,-0.8451212459947164,relax
exp_yn,2019-03-04 20:48:52.619750,-8.189867717806624,-0.8453616514239691,relax
exp_yn,2019-03-04 20:48:52.619835,-8.194675826391677,-0.8454097325098195,relax
exp_yn,2019-03-04 20:48:52.619919,-8.192199650470375,-0.8442798269923322,relax
exp_yn,2019-03-04 20:48:52.620004,-8.197031799598353,-0.8480061111457481,relax
exp_yn,2019-03-04 20:48:52.620087,-8.201335056781975,-0.8513477466123597,relax
exp_yn,2019-03-04 20:48:52.620170,-8.19811362402999,-0.8484388409184028,relax
exp_yn,2019-03-04 20:48:52.620254,-8.194243096619022,-0.8502178410948723,relax
exp_yn,2019-03-04 20:48:52.620338,-8.187776190572126,-0.8493764220924881,relax
exp_yn,2019-03-04 20:48:52.620422,-8.188906096089614,-0.8453135703381185,relax
exp_yn,2019-03-04 20:48:52.620507,-8.189507109662745,-0.8470204488858123,relax
exp_yn,2019-03-04 20:48:52.620591,-8.190757217894857,-0.8455058946815206,relax
exp_yn,2019-03-04 20:48:52.620675,-8.191670758526021,-0.8452414487093427,relax
exp_yn,2019-03-04 20:48:52.620758,-8.200926367552245,-0.8497851113222176,relax
exp_yn,2019-03-04 20:48:52.620980,-8.200637881037142,-0.8484148003754776,relax
exp_yn,2019-03-04 20:48:52.621123,-8.195036434535558,-0.8498091518651428,relax
exp_yn,2019-03-04 20:48:52.621221,-8.189915798892475,-0.845265489252268,relax
exp_yn,2019-03-04 20:48:52.621308,-8.191238028753363,-0.8482224760320755,relax
exp_yn,2019-03-04 20:48:52.621393,-8.195589367022837,-0.8471166110575133,relax
exp_yn,2019-03-04 20:48:52.621478,-8.193209353273236,-0.8494725842641891,relax
exp_yn,2019-03-04 20:48:52.621562,-8.195685529194538,-0.8522612872435197,relax
exp_yn,2019-03-04 20:48:52.621647,-8.195469164308209,-0.8467560029136344,relax
exp_yn,2019-03-04 20:48:52.758428,-8.198354029459242,-0.8531027062459039,relax
exp_yn,2019-03-04 20:48:52.758627,-8.19847423217387,-0.8497851113222176,relax
exp_yn,2019-03-04 20:48:52.758725,-8.193666123588816,-0.8498812734939186,relax
exp_yn,2019-03-04 20:48:52.758814,-8.18856952848866,-0.8412266780408237,relax
exp_yn,2019-03-04 20:48:52.758900,-8.190757217894857,-0.8505063276099755,relax
exp_yn,2019-03-04 20:48:52.758985,-8.191983285584048,-0.8412026374978985,relax
exp_yn,2019-03-04 20:48:52.759070,-8.190084082692952,-0.8451933676234922,relax
exp_yn,2019-03-04 20:48:52.759154,-8.201479300039528,-0.8499533951226944,relax
exp_yn,2019-03-04 20:48:52.759237,-8.200926367552245,-0.8487032868905807,relax
exp_yn,2019-03-04 20:48:52.759321,-8.200661921580068,-0.849640868064666,relax
exp_yn,2019-03-04 20:48:52.759407,-8.196575029282773,-0.8478618678881965,relax
exp_yn,2019-03-04 20:48:52.759491,-8.189867717806624,-0.8476935840877197,relax
exp_yn,2019-03-04 20:48:52.759576,-8.188040636544304,-0.8439192188484532,relax
exp_yn,2019-03-04 20:48:52.759660,-8.191021663867037,-0.8452414487093427,relax
exp_yn,2019-03-04 20:48:52.759743,-8.192391974813777,-0.8435105296187237,relax
exp_yn,2019-03-04 20:48:52.759827,-8.193882488475143,-0.8490158139486091,relax
exp_yn,2019-03-04 20:48:52.759912,-8.197320286113456,-0.848727327433506,relax
exp_yn,2019-03-04 20:48:52.759996,-8.19820978620169,-0.8484628814613281,relax
exp_yn,2019-03-04 20:48:52.760081,-8.200974448638098,-0.8530065440742028,relax
exp_yn,2019-03-04 20:48:52.760165,-8.200373435064964,-0.8480301516886734,relax
exp_yn,2019-03-04 20:48:52.760248,-8.194146934447321,-0.8490158139486091,relax
exp_yn,2019-03-04 20:48:52.760332,-8.195757650823314,-0.8489196517769081,relax
exp_yn,2019-03-04 20:48:52.760417,-8.190084082692952,-0.8468762056282607,relax
exp_yn,2019-03-04 20:48:52.760500,-8.191742880154795,-0.8553384767379535,relax
exp_yn,2019-03-04 20:48:52.760584,-8.194363299333649,-0.8563481795408145,relax
exp_yn,2019-03-04 20:48:52.760668,-8.196046137338417,-0.8531027062459039,relax
exp_yn,2019-03-04 20:48:52.830162,-8.199964745835235,-0.8551942334804019,relax
exp_yn,2019-03-04 20:48:52.830362,-8.204195881390081,-0.8545451388214198,relax
exp_yn,2019-03-04 20:48:52.830461,-8.205349827450494,-0.857213639086124,relax
exp_yn,2019-03-04 20:48:52.830550,-8.196094218424268,-0.8555308010813556,relax
exp_yn,2019-03-04 20:48:52.830637,-8.198378070002168,-0.8561558551974124,relax
exp_yn,2019-03-04 20:48:52.830721,-8.201407178410749,-0.8553384767379535,relax
exp_yn,2019-03-04 20:48:52.830806,-8.198690597060196,-0.8562279768261882,relax
exp_yn,2019-03-04 20:48:52.830890,-8.194146934447321,-0.8556990848818324,relax
exp_yn,2019-03-04 20:48:52.830975,-8.194363299333649,-0.8507707735821534,relax
exp_yn,2019-03-04 20:48:52.831059,-8.195252799421883,-0.8508428952109292,relax
exp_yn,2019-03-04 20:48:52.831143,-8.195276839964809,-0.8521891656147439,relax
exp_yn,2019-03-04 20:48:52.831226,-8.197608772628561,-0.8528863413595765,relax
exp_yn,2019-03-04 20:48:52.831311,-8.199099286289924,-0.8577665715734051,relax
exp_yn,2019-03-04 20:48:52.831395,-8.201286975696124,-0.8549057469652988,relax
exp_yn,2019-03-04 20:48:52.831479,-8.196046137338417,-0.8525257332156976,relax
exp_yn,2019-03-04 20:48:52.831562,-8.192512177528403,-0.8493764220924881,relax
exp_yn,2019-03-04 20:48:52.831646,-8.194796029106302,-0.8512515844406586,relax
exp_yn,2019-03-04 20:48:52.831730,-8.189867717806624,-0.8520930034430428,relax
exp_yn,2019-03-04 20:48:52.831814,-8.194531583134125,-0.8485350030901039,relax
exp_yn,2019-03-04 20:48:52.831897,-8.196166340053043,-0.8567809093134693,relax
exp_yn,2019-03-04 20:48:52.831980,-8.201743746011704,-0.8559394903110851,relax
exp_yn,2019-03-04 20:48:52.897166,-8.205686395051448,-0.8546172604501956,relax
exp_yn,2019-03-04 20:48:52.897368,-8.200637881037142,-0.8564683822554409,relax
exp_yn,2019-03-04 20:48:52.897465,-8.19090146115241,-0.8547374631648219,relax
exp_yn,2019-03-04 20:48:52.968120,-8.188425285231109,-0.8514439087840607,relax
exp_yn,2019-03-04 20:48:52.968321,-8.19131015038214,-0.8499293545797691,relax
exp_yn,2019-03-04 20:48:52.968419,-8.195108556164332,-0.8547134226218966,relax
exp_yn,2019-03-04 20:48:52.968605,-8.198931002489449,-0.8502899627236481,relax
exp_yn,2019-03-04 20:48:52.968727,-8.203450624559398,-0.8538720036195123,relax
exp_yn,2019-03-04 20:48:52.968842,-8.192896826215208,-0.8578146526592556,relax
exp_yn,2019-03-04 20:48:52.969006,-8.191238028753363,-0.8564203011695903,relax
exp_yn,2019-03-04 20:48:52.969098,-8.189579231291521,-0.8570693958285724,relax
exp_yn,2019-03-04 20:48:52.969182,-8.19400269118977,-0.8528142197308007,relax
exp_yn,2019-03-04 20:48:52.969267,-8.194723907477528,-0.8545451388214198,relax
exp_yn,2019-03-04 20:48:52.969352,-8.19816170511584,-0.8567328282276188,relax
exp_yn,2019-03-04 20:48:52.969437,-8.195300880507734,-0.8521170439859681,relax
